ID,Class_CN,Chinese_name_COL_China_2026,Scientific_name_COL_China_2026,Chinese_name_as_published,Scientific_name_as_published,Reported_rank,OrderCN_COL_China_2026,OrderLA_COL_China_2026,FamilyCN_COL_China_2026,FamilyLA_COL_China_2026,GenusCN_COL_China_2026,GenusLA_COL_China_2026,Taxon_match_method,Taxon_match_note,Original_distribution,New_distribution_province,Province_basis,Discovery_sites,Longitude,Latitude,Coordinate_basis,Altitude_raw,Altitude_m,Discovery_date,Discovery_date_raw,Habitat_category,Habitat_raw,Evidence_type,Voucher,Record_type,Record_type_basis,Duplicate_group,IUCN_RED_LIST,CHINA_RED_LIST,China_Protection_Class,Endemic_to_China,Source_citation,Source_publication_year,Source_authors,Source_journal,DOI,Source_row
346,两栖纲,腾冲掌突蟾,Paramegophrys tengchongensis,腾冲掌突蟾,Leptobrachella tengchongensis,种,无尾目,Anura,角蟾科,Megophryidae,掌突蟾属,Paramegophrys,中文名精确,,,云南,原表标注,云南腾冲北海湿地自然保护区,98.5153,25.1117,原文报道坐标,1731 ~ 2800,2265.5,2018-08,2018年8月至2020年10月,混合生境（湿地/静水水体+灌丛/草地）,漂浮状苔草沼泽湿地,照片/影像、野外观察,,新纪录,原表标注,,,,,,"闻苡、张蔚、丁利、张宇、慕震、贾炬初、成功、戴蓉 (2021). 云南腾冲北海湿地自然保护区两栖动物多样性现状 动物学杂志, 56(6), 844-855 https://doi.org/10.13859/j.cjz.202106006",2021,闻苡、张蔚、丁利、张宇、慕震、贾炬初、成功、戴蓉,动物学杂志,10.13859/j.cjz.202106006,1907
347,两栖纲,红蹼树蛙,Rhacophorus rhodopus,红蹼树蛙,Rhacophorus rhodopus,种,无尾目,Anura,树蛙科,Rhacophoridae,树蛙属,Genus Rhacophorus,拉丁名精确,,我国特有种,云南,原表标注,云南腾冲北海湿地自然保护区,98.5153,25.1117,原文报道坐标,1731 ~ 2800,2265.5,2018-08,2018年8月至2020年10月,混合生境（湿地/静水水体+灌丛/草地）,漂浮状苔草沼泽湿地,照片/影像、野外观察,,新纪录,原表标注,,,,,,"闻苡、张蔚、丁利、张宇、慕震、贾炬初、成功、戴蓉 (2021). 云南腾冲北海湿地自然保护区两栖动物多样性现状 动物学杂志, 56(6), 844-855 https://doi.org/10.13859/j.cjz.202106006",2021,闻苡、张蔚、丁利、张宇、慕震、贾炬初、成功、戴蓉,动物学杂志,10.13859/j.cjz.202106006,1908
348,两栖纲,南亚泛树蛙,Polypedates teraiensis,特莱树蛙,Polypedates teraiensis,种,无尾目,Anura,树蛙科,Rhacophoridae,泛树蛙属,Polypedates,拉丁名精确,,印度东部、喜马拉雅东南部、中国南部、中南半岛及东南亚多个岛屿,云南,原表标注,铜壁关,97.55,24.65,文字地名地理编码/后续补充,1167,1167.0,,2023,,,标本,KIZ; occurrenceID: D4B5A174-7CF0-5725-A51B-1522939853AD,新纪录,原表标注,,,,,,"Zhong-Bin Yu and Felista Kasyoka Kilunda and Kai Wang and Yu-Yang Cao and Chun-Lian Wu and Zheng-Pan Duan and Chang-Sheng Zuo and Ding-Can Zhang and Yun-He Wu and Jing Che (2024). The first discovery of Polypedates teraiensis (Dubois, 1987) (Rhacophoridae, Anura) in China Biodiversity Data Journal, 12 https://doi.org/10.3897/BDJ.12.e127029",2024,"Zhong-Bin Yu, Felista Kasyoka Kilunda",Biodiversity Data Journal,10.3897/BDJ.12.e127029,1912
349,爬行纲,黄家岭脊蛇,Achalinus huangjietangi,黄家岭脊蛇,Achalinus huangjietaangi,种,有鳞目,Squamata,闪皮蛇科,Xenodermidae,脊蛇属,Achalinus,中文名精确,,安徽省黄山市,浙江,原表标注,衢山岛观音山景区,122.3167,30.4283,原文报道坐标,200,200.0,2021-06-14,2021年6月14日,灌丛/草地,山径灌丛中,标本,AHU-EE-2021001,新纪录,原表标注,,,,,,"陈传武、张财文、丁国骅、张保卫、王彦平 (2022). 浙江蛇类新纪录———黄家岭脊蛇 野生动物学报, 43(4), 1149-1150 https://doi.org/10.12375/ysdwx b.20220435",2022,陈传武、张财文、丁国骅、张保卫、王彦平,亚洲两栖爬行动物研究,10.12375/ysdwx b.20220435,1913
350,爬行纲,王锦蛇,Elaphe carinata,王锦蛇,Elaphe carinata,种,有鳞目,Squamata,游蛇科,Colubridae,锦蛇属,Elaphe,拉丁名精确,,,浙江,原表标注,衢山岛,122.35,30.45,文字地名地理编码/后续补充,,,,,,,照片/影像,,新纪录,据引用/备注推断,,,,,,"陈传武、张财文、丁国骅、张保卫、王彦平 (2022). 浙江蛇类新纪录———黄家岭脊蛇 野生动物学报, 43(4), 1149-1150 https://doi.org/10.12375/ysdwx b.20220435",2022,陈传武、张财文、丁国骅、张保卫、王彦平,亚洲两栖爬行动物研究,10.12375/ysdwx b.20220435,1914
351,爬行纲,翠青蛇(翠青鼠蛇),Ptyas major,翠青蛇,Cyclophiops major,种,有鳞目,Squamata,游蛇科,Colubridae,鼠蛇属,Ptyas,中文名精确,,,浙江,原表标注,衢山岛,122.35,30.45,文字地名地理编码/后续补充,,,,,,,照片/影像,,新纪录,据引用/备注推断,,,,,,"陈传武、张财文、丁国骅、张保卫、王彦平 (2022). 浙江蛇类新纪录———黄家岭脊蛇 野生动物学报, 43(4), 1149-1150 https://doi.org/10.12375/ysdwx b.20220435",2022,陈传武、张财文、丁国骅、张保卫、王彦平,亚洲两栖爬行动物研究,10.12375/ysdwx b.20220435,1915
352,两栖纲,德氏棘蛙,Quasipaa delacouri,德氏棘蛙,Quasipaa delacouri,种,无尾目,Anura,叉舌蛙科,Dicroglossidae,棘胸蛙属,Quasipaa,拉丁名精确,,越南北部(老街省、北干省、山罗省、永福省、河江省、和平省、义安省、清化省、承天顺化省和岘港市)及邻近的老挝等地区,云南,原表标注,麻栗坡老山省级自然保护区,104.6767,22.8393,原文报道坐标,1100~1500,1300.0,2022-07-03,2022年7月3日,混合生境（溪流/河流+森林+灌丛/草地）,"山涧溪流中,水流急,两侧植被丰富,主要以灌木、草本植物和季风常绿阔叶林为主",标本,SWU 0002320、SWU 0002321、SWU 0002322、SWU 0002323,新纪录,原表标注,DUP070,,,,,"贺艳红、艾仁达、黄镇杨、张洋、刘小龙、袁智勇 (2023). 中国两栖类物种新纪录——德氏棘蛙 Chinese Journal of Wildlife, 44(3), 708-714 https://doi.org/10.12375/ysdwxb.20230328",2023,贺艳红、艾仁达、黄镇杨、张洋、刘小龙、袁智勇,Chinese Journal of Wildlife,10.12375/ysdwxb.20230328,1920
353,两栖纲,中国瘰螈,Paramesotriton chinensis,中国瘰螈,Paramesotriton chinensis,种,有尾目,Caudata,蝾螈科,Salamandridae,瘰螈属,Paramesotriton,拉丁名精确,,浙江、安徽、湖南、福建、广东和广西,重庆,原表标注,酉阳县大板营保护区木叶乡附近小溪,108.95,29.3,原文报道坐标,800~1700,1250.0,2002-09,2002年9月10~11日,溪流/河流,"较大型流溪中,水面宽20~30m,栖息水位较深达2~3m",标本,UYM20020919-1~UYM20020919-9,新纪录,原表标注,,,,,,"谢锋、何学福、温涛 (2004). 重庆地区有尾两栖动物两新记录 四川动物, 23(3), 215-216",2004,谢锋、何学福、温涛,四川动物,,1923
354,两栖纲,尾斑瘰螈,Paramesotriton caudopunctatus,尾斑瘰螈,Paramesotriton caudopunctatus,种,有尾目,Caudata,蝾螈科,Salamandridae,瘰螈属,Paramesotriton,拉丁名精确,,湖南、广西和贵州,重庆,原表标注,酉阳县青华林场,108.95,29.3,原文报道坐标,800~1200,1000.0,2002-09-19,2002年9月19日,混合生境（溪流/河流+森林）,"低山次生阔叶林小型流溪(溪宽<5m)中的积水凼内,溪边有丰富的竹丛,郁蔽度高",标本,"20020910-1~2,20020911-13~14",新纪录,原表标注,,,,,,"谢锋、何学福、温涛 (2004). 重庆地区有尾两栖动物两新记录 四川动物, 23(3), 215-216",2004,谢锋、何学福、温涛,四川动物,,1924
355,爬行纲,绞花林蛇,Boiga kraepelini,绞花林蛇,Boiga kraeplini,种,有鳞目,Squamata,游蛇科,Colubridae,林蛇属,Boiga,中文名精确,,华中华南区,重庆,原表标注,开县麻柳乡双河口,108.2667,31.4833,原文报道坐标,800,800.0,2001-05-24,2001年5月24日,森林,阔叶林,标本,CQH010524339,新纪录,原表标注,,,,,,"罗键、高红英、周元媛 (2004). 重庆市爬行动物物种多样性研究及保护 四川动物, 23(3), 249-256",2004,罗键、高红英、周元媛,四川动物,,1925
356,爬行纲,双全链蛇(双全白环蛇),Lycodon fasciatus,双全白环蛇,Lycodon fasciatus,种,有鳞目,Squamata,游蛇科,Colubridae,链蛇属,Lycodon,拉丁名精确,,华中区,重庆,原表标注,南川市,107.1,29.15,文字地名地理编码/后续补充,1400,1400.0,1996-09,1996年9月~2004年4月,混合生境（农田/种植园+灌丛/草地）,稀树灌丛、山地农田,照片/影像,,新纪录,原表标注,,,,,,"罗键、高红英、周元媛 (2004). 重庆市爬行动物物种多样性研究及保护 四川动物, 23(3), 249-256",2004,罗键、高红英、周元媛,四川动物,,1926
357,爬行纲,黑背链蛇,Lycodon ruhstrati,黑背白环蛇,Lycodon ruhstrati,种,有鳞目,Squamata,游蛇科,Colubridae,链蛇属,Lycodon,拉丁名精确,,华中区,重庆,原表标注,南川市,107.1,29.15,文字地名地理编码/后续补充,1400,1400.0,1996-09,1996年9月~2004年4月,混合生境（农田/种植园+灌丛/草地）,稀树灌丛、山地农田,照片/影像,,新纪录,原表标注,,,,,,"罗键、高红英、周元媛 (2004). 重庆市爬行动物物种多样性研究及保护 四川动物, 23(3), 249-256",2004,罗键、高红英、周元媛,四川动物,,1927
358,爬行纲,福建颈斑蛇,Plagiopholis styani,福建颈斑蛇,Plagiopholis styani,种,有鳞目,Squamata,游蛇科,Colubridae,颈斑蛇属,Plagiopholis,拉丁名精确,,华中区,重庆,原表标注,南川市金佛山国家级自然保护区,107.15,29.1,文字地名地理编码/后续补充,1200,1200.0,2004-01,2004年1月,混合生境（森林+灌丛/草地）,阔叶林、稀树灌丛,照片/影像,,新纪录,原表标注,,,,,,"罗键、高红英、周元媛 (2004). 重庆市爬行动物物种多样性研究及保护 四川动物, 23(3), 249-256",2004,罗键、高红英、周元媛,四川动物,,1928
359,两栖纲,细痣瑶螈,Yaotriton asperrimus,细痣疣螈,Tylototriton asperrimus,种,有尾目,Caudata,蝾螈科,Salamandridae,瑶螈属,Yaotriton,种加词推断,"按种加词推断为名录中该名的异名对应种,请复核",四川、贵州、广西、广东等长江以南地区和甘肃南部,安徽,原表标注,岳西县美丽地区,116.35,30.85,文字地名地理编码/后续补充,,,1983-08,1983年8月,,,照片/影像,,新纪录,原表标注,,,,,,,1984,张作干、成都生物研究所两栖爬行动物研究室、邹寿昌、张服基,铁道师院学报,,1934
360,两栖纲,黑点树蛙,Zhangixalus nigropunctatus,黑点树蛙,Rhacophorus nigropunctatus,种,无尾目,Anura,树蛙科,Rhacophoridae,张树蛙属,Zhangixalus,中文名精确,,贵州省西部,安徽,原表标注,岳西县美丽地区,116.35,30.85,文字地名地理编码/后续补充,,,1983-08,1983年8月,,,照片/影像,,新纪录,原表标注,,,,,,,1984,张作干、成都生物研究所两栖爬行动物研究室、邹寿昌、张服基,铁道师院学报,,1935
361,两栖纲,封开角蟾,Boulenophrys acuta,尖布角蟾,Boulenophrys acuta,种,无尾目,Anura,角蟾科,Megophryidae,布角蟾属,Boulenophrys,拉丁名精确,,中国广东省封开县黑石顶自然保护区,广东,原表标注,广东阳春鹅凰嶂省级自然保护区,111.4216,21.8519,原文报道坐标,1060,1060.0,2023-08-11,11 August 2023,混合生境（农田/种植园+海滨/海洋）,"低海拔丘陵和山地,其间被低海拔农田平原和大型城市区域隔断",标本,"GEP asp062, GEP asp064",新纪录,原表标注,,,,,,"Yi-Yang Zhao and Shi-Shi Lin and Yuan-Hang Li and Zhi-Tong Lyu and Ke Zheng and Zhao-Chi Zeng and Amaël Borzée and Jian Wang (2025). A new species of Chinese horned toad (Anura, Megophryidae, Boulenophrys) from western Guangdong Province, China, with recommendations for extinction risk assessments for several related congeners Guangdong Yangchun Ehuangzhang Provincial Nature, 065-066 https://doi.org/10.3897/herpetozoa.38.e171400",2025,"Yi-Yang Zhao, Shi-Shi Lin, Yuan-Hang Li, Zhi-Tong Lyu, Ke Zheng, Zhao-Chi Zeng, Amaël Borzée, Jian Wang",Herpetozoa,10.3897/herpetozoa.38.e171400,1938
362,两栖纲,云开角蟾,Boulenophrys yunkaiensis,云开布角蟾,Boulenophrys yunkaiensis,种,无尾目,Anura,角蟾科,Megophryidae,布角蟾属,Boulenophrys,拉丁名精确,,中国广东省信宜市云开山,广东,原表标注,广东阳春鹅凰嶂省级自然保护区,111.4216,21.8519,原文报道坐标,1060,1060.0,,,混合生境（农田/种植园+海滨/海洋）,"低海拔丘陵和山地,其间被低海拔农田平原和大型城市区域隔断",照片/影像,,新纪录,原表标注,,,,,,"Yi-Yang Zhao and Shi-Shi Lin and Yuan-Hang Li and Zhi-Tong Lyu and Ke Zheng and Zhao-Chi Zeng and Amaël Borzée and Jian Wang (2025). A new species of Chinese horned toad (Anura, Megophryidae, Boulenophrys) from western Guangdong Province, China, with recommendations for extinction risk assessments for several related congeners Guangdong Yangchun Ehuangzhang Provincial Nature, 065-066 https://doi.org/10.3897/herpetozoa.38.e171400",2025,"Yi-Yang Zhao, Shi-Shi Lin, Yuan-Hang Li, Zhi-Tong Lyu, Ke Zheng, Zhao-Chi Zeng, Amaël Borzée, Jian Wang",Herpetozoa,10.3897/herpetozoa.38.e171400,1939
363,爬行纲,滕氏蜥虎,Hemidactylus tenkatei,滕氏蜥虎,Hemidactylus tenkatei,种,有鳞目,Squamata,壁虎科,Gekkonidae,蜥虎属,Hemidactylus,拉丁名精确,,印度尼西亚罗地岛,广东,原表标注,北京师范大学珠海校区附近、将军山公园,113.5181,22.3479,原文报道坐标,30 m;20 m,25.0,2023-09,2023年9月16、17日,混合生境（溪流/河流+森林+人工生境）,"人工建筑物的墙壁上,包括凉亭、公园外墙和排水沟;常绿阔叶林",标本,SYS r002818、SYS r002819、SYS r002821、SYS r002822、SYS r002815,新纪录,原表标注,DUP031,,,,,,2024,王昊天、宋晗铭、齐硕、王英永,四川动物,,1942
364,爬行纲,四爪陆龟,Testudo horsfieldii,四爪陆龟,Testudo horsfieldii,种,龟鳖目,Testudines,陆龟科,Testudinidae,陆龟属,Testudo,拉丁名精确,,此前仅知分布于新疆霍城县的霍城四爪陆龟国家级自然保护区内,新疆,原表标注,艾比湖湿地国家级自然保护区,82.85,44.85,文字地名地理编码/后续补充,250,250.0,2019-04-23,23 April 2019,混合生境（溪流/河流+荒漠/沙地）,"荒漠半荒漠环境,附近有河流流过",照片/影像、野外观察,,新纪录,原表标注,,,,,,"巴特乔龙, 杨长乐, 姚书印, 牛忠泽, 柴永斌, & 徐峰 (2019). 新疆艾比湖湿地国家级自然保护区发现四爪陆龟 动物学杂志, 54(6), 859 https://doi.org/10.13859/j.cjz.201906024",2019,"Bat Qiaolong, Yang Changle, Yao Shuyin, Niu Zhongze, Chai Yongbin, Xu Feng",Chinese Journal of Zoology,10.13859/j.cjz.201906024,1946
365,两栖纲,寒露林蛙,Rana hanluica,寒露林蛙,Rana hanluica,种,无尾目,Anura,蛙科,Ranidae,蛙属,Rana,拉丁名精确,,,浙江,原表标注,,,,,,,,,,,照片/影像,,新纪录,原表标注,DUP072,,,,,,2007,刘宝权、王聿凡、许济南、金伟、吴丞昊,浙江省两栖爬行类多样性研究进展,,1948
366,爬行纲,角原矛头蝮,Protobothrops cornutus,角原矛头蝮,Protobothrops cornutus,种,有鳞目,Squamata,蝰科,Viperidae,原矛头蝮属,Protobothrops,拉丁名精确,,,浙江,原表标注,,,,,,,,,,,照片/影像,,新纪录,原表标注,DUP065,,,,,,1930,刘宝权、王聿凡、许济南、金伟、吴丞昊,浙江省两栖爬行类多样性研究进展,,1949
367,两栖纲,中华湍蛙,Amolops sinensis,中华湍蛙,Amolops sinensis,种,无尾目,Anura,蛙科,Ranidae,湍蛙属,Amolops,拉丁名精确,,湖南湘西北山地,湖北,原表标注,利川市星斗山,109.1304,30.0494,原文报道坐标,1191,1191.0,2023-06,2023年6月20—21日,森林,常绿阔叶林下,标本,CIB 121671,新纪录,原表标注,DUP005,,,,,,2025,李茂良、胡昌昊、董俊材、李辰亮、吕植桐、姜德纯、李家堂,四川动物,,1950
368,两栖纲,贵师掌突蟾,Paramegophrys yunyangensis,贵师掌突蟾,Leptobrachella yunyangensis,种,无尾目,Anura,角蟾科,Megophryidae,掌突蟾属,Paramegophrys,中文名精确,,重庆市云阳县,湖北,原表标注,巴东县沿渡河镇,109.8142,30.4548,原文报道坐标,426,426.0,2023-04-29,2023年4月29日,森林,常绿阔叶林下,标本,"CIB 121667,121672~673",新纪录,原表标注,DUP058,,,,,,2025,李茂良、胡昌昊、董俊材、李辰亮、吕植桐、姜德纯、李家堂,四川动物,,1951
369,两栖纲,桑植角蟾,Boulenophrys sangzhiensis,桑植角蟾,Boulenophrys sangzhiensis,种,无尾目,Anura,角蟾科,Megophryidae,布角蟾属,Boulenophrys,拉丁名精确,,湖南省桑植县,湖北,原表标注,利川市星斗山;宣恩县沙道沟镇白水河村,109.1304,30.0494,原文报道坐标,1191;948,1069.5,2023-06,2023年6月20—21日;2023年7月24—25日,混合生境（森林+灌丛/草地）,常绿阔叶林下;落叶阔叶灌丛,标本,CIB 121674~675;CIB 121676~677,新纪录,原表标注,DUP014,,,,,,2025,李茂良、胡昌昊、董俊材、李辰亮、吕植桐、姜德纯、李家堂,四川动物,,1952
370,爬行纲,龙胜小头蛇,Oligodon lungshenensis,龙胜小头蛇,Oligodon lungshenensis,种,有鳞目,Squamata,游蛇科,Colubridae,小头蛇属,Oligodon,拉丁名精确,,广西龙胜、贵州赤水和雷山,湖南,原表标注,莽山自然保护区,112.8667,24.9667,原文报道坐标,1000,1000.0,2008-07,2008年7月,混合生境（溪流/河流+森林+灌丛/草地）,"常绿阔叶林溪边的草丛中,较潮湿,岩石较多",标本,,新纪录,原表标注,,,,,,,,,,,1954
371,爬行纲,中介蝮,Gloydius intermedius,中介蝮,Gloydius intermedius,种,有鳞目,Squamata,蝰科,Viperidae,亚洲蝮属,Gloydius,拉丁名精确,,,北京,原表标注,,,,,,,,,,,照片/影像,,新纪录,原表标注,DUP024,,,,,林宣龙、郭冬生 (2012) 动物学杂志,2012,林宣龙、郭冬生,动物学杂志,,1960
372,爬行纲,桓仁滑蜥,Scincella huanrenensis,北滑蜥,Scincella huanrenensis,种,有鳞目,Squamata,石龙子科,Scincidae,滑蜥属,Scincella,拉丁名精确,,,山东,原表标注,,,,,,,,,,,照片/影像,,新纪录,原表标注,,,,,,,2002,陆宇燕、李丕鹏,四川动物,,1961
373,爬行纲,新疆漠虎,Alsophylax przewalskii,新疆漠虎,Alsophylax przewalskii,种,有鳞目,Squamata,壁虎科,Gekkonidae,漠虎属,Alsophylax,拉丁名精确,,"中国特有种,目前仅知分布于新疆南部和东部地区,自哈密至喀什,南至塔里木盆地南缘",甘肃,原表标注,敦煌市旧民房土墙边、瓜州县安西古城老城墙边及墙上,95.5,40.3,文字地名地理编码/后续补充,1138–1270,1204.0,2022-08-12,2022年8月12日-2022年9月15日,人工生境,旧的土木结构住房、围墙或古城墙附近,标本,"未明确编号(文中仅提‘采到X号标本’,无具体标本号)",新纪录,原表标注,,,,,,,2023,林宣龙、赵蕙、时磊,新疆农业大学学报,,1963
374,爬行纲,广西华珊瑚蛇,Sinomicrurus peinani,广西华珊瑚蛇,Sinomicrurus peinani,种,有鳞目,Squamata,眼镜蛇科,Elapidae,中华珊瑚蛇属,Sinomicrurus,中文名精确,,越南北部和我国广西、广东、云南地区,湖南,原表标注,宁远县无名野山,111.9,25.6,文字地名地理编码/后续补充,,,,,,,照片/影像,,新纪录,原表标注,,,,,,,2024,彭雅惠,湖南日报,,1968
375,爬行纲,股鳞蜓蜥,Sphenomorphus incognitus,股鳞蜓蜥,Sphenomorphus incognitus,种,有鳞目,Squamata,石龙子科,Scincidae,蜓蜥属,Sphenomorphus,拉丁名精确,,台湾恒春、福建、海南、广西、云南、湖北、香港等地,福建,原表标注,溪源庵大峡谷一鱼塘旁边,118.25,26.65,文字地名地理编码/后续补充,,,2015-09,2015年9月至2016年10月,混合生境（溪流/河流+灌丛/草地）,溪边石块上、杂草丛中和石块间,照片/影像、野外观察,,新纪录,原表标注,,,,,,,,,,,1971
